time;gFx;gFy;gFz;TgF
08:34:40:3730;0,4969;-0,0193;0,7086;0,852
08:34:40:3790;0,5174;0,0728;0,7693;0,917
08:34:40:3830;0,5348;0,0003;0,7462;0,905
08:34:40:3890;0,5610;-0,1136;0,7261;0,910
08:34:40:3960;0,5595;-0,0646;0,7398;0,915
08:34:40:4000;0,5777;0,0454;0,6991;0,894
08:34:40:4040;0,5727;0,0672;0,7068;0,898
08:34:40:4090;0,5355;-0,0215;0,7207;0,884
08:34:40:4140;0,4986;-0,0649;0,6962;0,845
08:34:40:4190;0,4743;-0,0190;0,7015;0,834
08:34:40:4240;0,4905;0,0432;0,6878;0,833
08:34:40:4290;0,4956;0,0383;0,7063;0,851
08:34:40:4340;0,4790;-0,0173;0,7299;0,860
08:34:40:4390;0,4956;-0,1503;0,7313;0,882
08:34:40:4440;0,4873;-0,1094;0,6934;0,840
08:34:40:4490;0,5199;0,0204;0,6213;0,796
08:34:40:4540;0,5672;0,1507;0,6462;0,859
08:34:40:4590;0,5485;0,0463;0,7060;0,882
08:34:40:4640;0,4660;-0,1218;0,7358;0,866
08:34:40:4690;0,4045;-0,1561;0,7658;0,868
08:34:40:4740;0,4598;-0,0334;0,7340;0,854
08:34:40:4790;0,5549;0,0658;0,7043;0,885
08:34:40:4840;0,6296;0,0893;0,6840;0,919
08:34:40:4890;0,5945;0,0550;0,6706;0,883
08:34:40:4940;0,4963;-0,0244;0,7004;0,845
08:34:40:4990;0,4098;-0,0543;0,7225;0,820
08:34:40:5040;0,4446;-0,0674;0,6897;0,810
08:34:40:5090;0,5168;0,0448;0,6748;0,838
08:34:40:5150;0,5014;0,1000;0,7042;0,858
08:34:40:5200;0,4646;0,0249;0,7174;0,842
08:34:40:5240;0,4452;-0,1059;0,7126;0,834
08:34:40:5300;0,4688;-0,0624;0,6619;0,800
08:34:40:5350;0,5475;0,1193;0,6061;0,811
08:34:40:5390;0,5763;0,2139;0,6890;0,911
08:34:40:5440;0,4981;0,0686;0,7177;0,864
08:34:40:5500;0,4503;-0,0873;0,6605;0,790
08:34:40:5550;0,4504;0,0132;0,6882;0,810
08:34:40:5600;0,5115;0,1304;0,7314;0,890
08:34:40:5650;0,5816;0,1306;0,7256;0,926
08:34:40:5700;0,5775;0,0349;0,6979;0,892
08:34:40:5750;0,5434;-0,0279;0,6622;0,842
08:34:40:5800;0,5039;0,0479;0,6813;0,835
08:34:40:5850;0,4622;0,1375;0,7145;0,851
08:34:40:5900;0,4719;0,1224;0,7045;0,845
08:34:40:5950;0,4781;0,0201;0,6713;0,811
08:34:40:6000;0,4762;-0,0150;0,6773;0,815
08:34:40:6050;0,4851;-0,0022;0,6698;0,813
08:34:40:6100;0,4909;0,0472;0,6862;0,832
08:34:40:6150;0,5017;0,0493;0,7260;0,871
08:34:40:6200;0,4936;0,0295;0,6988;0,843
08:34:40:6250;0,5200;0,0321;0,6638;0,830
08:34:40:6300;0,5436;0,0375;0,6447;0,830
08:34:40:6350;0,5552;0,0478;0,6568;0,847
08:34:40:6400;0,5562;0,0258;0,6972;0,878
08:34:40:6450;0,5260;-0,0027;0,7066;0,867
08:34:40:6500;0,5171;-0,0014;0,6596;0,824
08:34:40:6550;0,5078;-0,0139;0,6831;0,837
08:34:40:6600;0,5008;-0,0453;0,6621;0,817
08:34:40:6650;0,5002;-0,0267;0,6182;0,781
08:34:40:6700;0,4725;0,0038;0,6588;0,797
08:34:40:6750;0,4264;-0,0039;0,6974;0,805
08:34:40:6800;0,4482;-0,0266;0,6632;0,788
08:34:40:6850;0,5002;-0,0725;0,6758;0,830
08:34:40:6900;0,5460;-0,0456;0,6577;0,841
08:34:40:6950;0,5182;0,0158;0,6713;0,834
08:34:40:7000;0,4901;0,0300;0,6992;0,841
08:34:40:7050;0,4624;0,0074;0,7011;0,827
08:34:40:7100;0,5160;-0,0725;0,6794;0,842
08:34:40:7160;0,5480;-0,0045;0,6710;0,852
08:34:40:7200;0,5686;0,1074;0,6549;0,860
08:34:40:7250;0,5511;0,1131;0,7164;0,898
08:34:40:7300;0,4730;-0,0056;0,7546;0,878
08:34:40:7360;0,4625;-0,0759;0,7103;0,838
08:34:40:7400;0,4807;0,0326;0,7294;0,862
08:34:40:7460;0,5271;0,1610;0,7361;0,907
08:34:40:7500;0,5660;0,1572;0,7290;0,924
08:34:40:7560;0,5113;0,0361;0,7529;0,898
08:34:40:7610;0,5044;-0,0158;0,7201;0,866
08:34:40:7660;0,5318;0,0595;0,7259;0,889
08:34:40:7710;0,5540;0,1234;0,7299;0,912
08:34:40:7760;0,5525;0,1274;0,7082;0,894
08:34:40:7810;0,4887;0,0709;0,7147;0,856
08:34:40:7860;0,4880;0,0425;0,6831;0,827
08:34:40:7910;0,5122;0,0759;0,7057;0,862
08:34:40:7960;0,5111;0,1684;0,7134;0,882
08:34:40:8010;0,5081;0,1622;0,6988;0,867
08:34:40:8060;0,4998;0,0911;0,7111;0,861
08:34:40:8110;0,4950;0,0585;0,7045;0,850
08:34:40:8160;0,5156;0,1301;0,6996;0,866
08:34:40:8210;0,5356;0,2036;0,7057;0,897
08:34:40:8260;0,5520;0,1582;0,6889;0,884
08:34:40:8310;0,5207;0,1295;0,6923;0,863
08:34:40:8370;0,4864;0,1055;0,7019;0,848
08:34:40:8420;0,4828;0,1628;0,6916;0,847
08:34:40:8470;0,4689;0,1837;0,6973;0,849
08:34:40:8520;0,4718;0,1711;0,6918;0,843
08:34:40:8570;0,4972;0,1189;0,7050;0,859
08:34:40:8620;0,5185;0,0450;0,6716;0,836
08:34:40:8670;0,5278;0,1242;0,6494;0,833
08:34:40:8720;0,5180;0,2223;0,6784;0,870
08:34:40:8770;0,4987;0,2075;0,6752;0,853
08:34:40:8820;0,4893;0,1149;0,6613;0,818
08:34:40:8870;0,4622;0,1244;0,6735;0,814
08:34:40:8920;0,4617;0,1680;0,6867;0,833
08:34:40:8970;0,4799;0,2009;0,6915;0,854
08:34:40:9020;0,5282;0,1386;0,6859;0,864
08:34:40:9070;0,5436;0,1001;0,7054;0,883
08:34:40:9120;0,5143;0,1799;0,7183;0,890
08:34:40:9170;0,5065;0,2638;0,6993;0,892
08:34:40:9220;0,5064;0,2387;0,7208;0,902
08:34:40:9270;0,5133;0,1616;0,7236;0,890
08:34:40:9320;0,5072;0,2108;0,7190;0,893
08:34:40:9370;0,5043;0,2591;0,7197;0,905
08:34:40:9420;0,5075;0,2481;0,7137;0,899
08:34:40:9470;0,5208;0,1787;0,7229;0,897
08:34:40:9520;0,5135;0,2033;0,7300;0,904
08:34:40:9570;0,4937;0,2680;0,7030;0,889
08:34:40:9620;0,4817;0,3088;0,7305;0,918
08:34:40:9670;0,4888;0,2178;0,7345;0,898
08:34:40:9730;0,5142;0,2214;0,7123;0,895
08:34:40:9770;0,5224;0,2523;0,7083;0,904
08:34:40:9820;0,5188;0,2722;0,6825;0,888
08:34:40:9870;0,5199;0,2326;0,6828;0,878
08:34:40:9930;0,4838;0,2223;0,6706;0,845
08:34:40:9970;0,4764;0,2449;0,6340;0,819
08:34:41:0030;0,4628;0,2979;0,6500;0,842
08:34:41:0080;0,4542;0,2851;0,6592;0,840
08:34:41:0130;0,4500;0,2274;0,6523;0,814
08:34:41:0180;0,4283;0,1768;0,6484;0,786
08:34:41:0220;0,4333;0,1734;0,6368;0,778
08:34:41:0280;0,4447;0,2079;0,6282;0,786
08:34:41:0330;0,4594;0,2255;0,5806;0,762
08:34:41:0380;0,4498;0,2824;0,5784;0,775
08:34:41:0430;0,4289;0,1983;0,5561;0,718
08:34:41:0480;0,4412;0,1340;0,5808;0,729
08:34:41:0530;0,3941;0,1979;0,6466;0,773
08:34:41:0580;0,3643;0,1314;0,6462;0,743
08:34:41:0630;0,3712;0,1095;0,6498;0,746
08:34:41:0680;0,3699;0,2413;0,6767;0,799
08:34:41:0730;0,4401;0,2265;0,6239;0,786
08:34:41:0780;0,4707;0,1197;0,5665;0,733
08:34:41:0830;0,4127;0,2823;0,4437;0,658
08:34:41:0880;0,4965;0,4129;0,3749;0,736
08:34:41:0930;0,3958;0,4044;0,4669;0,725
08:34:41:0980;0,3266;0,0540;0,3921;0,500
08:34:41:1030;0,3626;0,1117;0,3200;0,482
08:34:41:1080;0,3170;0,3432;0,4626;0,650
08:34:41:1130;0,2041;0,2904;0,5956;0,689
08:34:41:1200;0,2273;0,1775;0,5055;0,574
08:34:41:1240;0,2622;0,1885;0,5835;0,659
08:34:41:1290;0,3404;0,2579;0,7402;0,847
08:34:41:1340;0,4415;0,1980;0,8457;0,965
08:34:41:1390;0,5204;0,2410;0,7888;0,964
08:34:41:1440;0,5899;0,2556;0,7168;0,951
08:34:41:1490;0,5886;0,4054;0,7272;1,009
08:34:41:1540;0,5737;0,3077;0,7259;0,964
08:34:41:1600;0,5762;0,2922;0,6641;0,915
08:34:41:1640;0,5415;0,2766;0,6613;0,887
08:34:41:1690;0,4970;0,2651;0,6910;0,881
08:34:41:1740;0,4040;0,3139;0,6312;0,804
08:34:41:1790;0,3376;0,2924;0,5478;0,698
08:34:41:1840;0,3666;0,3123;0,5990;0,760
08:34:41:1900;0,3141;0,2696;0,6822;0,791
08:34:41:1960;0,3939;0,1786;0,6470;0,768
08:34:41:2010;0,4569;0,2045;0,6671;0,823
08:34:41:2050;0,4618;0,3221;0,6575;0,856
08:34:41:2100;0,5221;0,3642;0,7099;0,944
08:34:41:2150;0,5157;0,1977;0,7981;0,960
08:34:41:2200;0,5478;0,2046;0,7881;0,970
08:34:41:2250;0,5926;0,3265;0,8691;1,091
08:34:41:2300;0,5907;0,3198;0,9084;1,119
08:34:41:2350;0,6177;0,2132;0,8394;1,052
08:34:41:2400;0,6067;0,2121;0,8293;1,037
08:34:41:2450;0,5844;0,2864;0,7986;1,019
08:34:41:2500;0,6367;0,3032;0,7675;1,030
08:34:41:2550;0,5427;0,3157;0,7936;1,002
08:34:41:2590;0,5014;0,1448;0,7052;0,865
08:34:41:2650;0,5134;0,1125;0,6833;0,849
08:34:41:2690;0,4976;0,1770;0,7334;0,892
08:34:41:2750;0,4930;0,3898;0,6582;0,901
08:34:41:2790;0,4231;0,2796;0,6693;0,830
08:34:41:2840;0,3804;-0,0127;0,7491;0,829
08:34:41:2900;0,4128;-0,0204;0,8189;0,906
08:34:41:2950;0,4844;0,2517;0,8108;0,967
08:34:41:3000;0,6202;0,4838;0,7590;1,083
08:34:41:3050;0,6304;0,2294;0,8387;1,062
08:34:41:3100;0,6288;-0,0286;0,9170;1,099
08:34:41:3150;0,5862;0,0618;0,8797;1,046
08:34:41:3200;0,6690;0,3331;0,7702;1,061
08:34:41:3250;0,6682;0,4800;0,7747;1,120
08:34:41:3300;0,5656;0,3128;0,7436;0,974
08:34:41:3350;0,4695;0,1218;0,6508;0,799
08:34:41:3400;0,4264;0,0367;0,7185;0,824
08:34:41:3450;0,3917;0,2643;0,7776;0,901
08:34:41:3500;0,3938;0,4655;0,7539;0,963
08:34:41:3550;0,4962;0,3732;0,7208;0,942
08:34:41:3600;0,5609;-0,0013;0,8460;1,002
08:34:41:3650;0,5529;-0,1076;0,9047;1,053
08:34:41:3700;0,5369;0,2809;0,7740;0,972
08:34:41:3750;0,5852;0,5701;0,7214;1,081
08:34:41:3800;0,6051;0,4408;0,8712;1,139
08:34:41:3850;0,5964;0,0247;0,9182;1,082
08:34:41:3900;0,5268;0,0246;0,7714;0,921
08:34:41:3950;0,4901;0,2483;0,7709;0,936
08:34:41:4000;0,5712;0,4084;0,8887;1,123
08:34:41:4050;0,5488;0,3825;0,8546;1,076
08:34:41:4110;0,5738;0,1732;0,6719;0,887
08:34:41:4160;0,5763;0,1708;0,7412;0,942
08:34:41:4200;0,5716;0,1215;0,8486;1,018
08:34:41:4250;0,5471;0,2765;0,8090;1,004
08:34:41:4310;0,5008;0,4797;0,7357;1,003
08:34:41:4360;0,4694;0,3010;0,8321;0,993
08:34:41:4410;0,4070;-0,0347;0,9817;1,053
08:34:41:4460;0,4200;-0,1095;0,9091;0,996
08:34:41:4510;0,6406;0,3986;0,7304;1,039
08:34:41:4560;0,7309;0,6520;0,7197;1,206
08:34:41:4610;0,7217;0,2653;0,7638;1,071
08:34:41:4660;0,5990;0,1214;0,6952;0,912
08:34:41:4710;0,4702;0,2909;0,6552;0,847
08:34:41:4760;0,4343;0,3271;0,7503;0,918
08:34:41:4820;0,4525;0,1284;0,8618;0,971
08:34:41:4860;0,4208;0,2410;0,8388;0,960
08:34:41:4910;0,4024;0,2747;0,7581;0,893
08:34:41:4960;0,4838;0,2317;0,7278;0,893
08:34:41:5010;0,6328;0,2023;0,7755;1,008
08:34:41:5070;0,7189;0,4552;0,7137;1,099
08:34:41:5120;0,6802;0,4068;0,7725;1,095
08:34:41:5170;0,4845;0,0512;0,8417;0,961
08:34:41:5220;0,3208;-0,0274;0,8261;0,877
08:34:41:5270;0,3616;0,4043;0,8220;0,979
08:34:41:5320;0,5305;0,7151;0,8851;1,249
08:34:41:5370;0,7010;0,4002;0,8992;1,197
08:34:41:5420;0,7156;0,1401;0,8046;1,072
08:34:41:5470;0,6168;0,0857;0,7263;0,943
08:34:41:5520;0,5931;0,3083;0,7890;1,023
08:34:41:5570;0,5267;0,4693;0,9318;1,161
08:34:41:5620;0,4646;0,4118;0,8746;1,065
08:34:41:5670;0,5089;0,2797;0,6757;0,880
08:34:41:5720;0,6022;0,4144;0,7144;1,012
08:34:41:5770;0,6761;0,4462;0,7426;1,088
08:34:41:5830;0,6441;0,3190;0,7198;1,005
08:34:41:5880;0,5124;0,1593;0,7252;0,890
08:34:41:5930;0,3960;0,3341;0,7730;0,923
08:34:41:5980;0,4231;0,3937;0,7558;0,944
08:34:41:6020;0,5068;0,2565;0,7068;0,896
08:34:41:6070;0,5863;0,2988;0,6563;0,917
08:34:41:6120;0,6186;0,4022;0,7144;1,016
08:34:41:6180;0,6647;0,2062;0,7376;1,001
08:34:41:6230;0,5871;0,0122;0,5996;0,824
08:34:41:6280;0,4148;0,2726;0,5816;0,755
08:34:41:6330;0,3260;0,4936;0,7578;0,956
08:34:41:6380;0,3962;0,2303;0,7597;0,878
08:34:41:6420;0,5094;0,0615;0,6336;0,802
08:34:41:6480;0,5251;0,2296;0,6227;0,834
08:34:41:6530;0,5356;0,3248;0,6235;0,873
08:34:41:6590;0,4723;0,2260;0,7078;0,870
08:34:41:6630;0,4159;0,1552;0,7333;0,847
08:34:41:6680;0,4686;0,2175;0,6750;0,839
08:34:41:6730;0,5513;0,2327;0,6859;0,898
08:34:41:6780;0,5409;0,2325;0,7286;0,925
08:34:41:6830;0,4887;0,3017;0,7061;0,900
08:34:41:6880;0,4983;0,2412;0,6538;0,845
08:34:41:6930;0,6003;0,0210;0,5642;0,808
08:34:41:6980;0,5907;0,1478;0,5721;0,821
08:34:41:7030;0,3720;0,4497;0,6619;0,876
08:34:41:7080;0,2868;0,4154;0,6526;0,820
08:34:41:7130;0,3689;0,0721;0,6671;0,755
08:34:41:7180;0,4962;-0,1604;0,6714;0,835
08:34:41:7230;0,5567;0,1695;0,5157;0,763
08:34:41:7280;0,6142;0,4722;0,3704;0,847
08:34:41:7340;0,5987;0,2787;0,4270;0,772
08:34:41:7390;0,4660;0,0108;0,5840;0,733
08:34:41:7430;0,3093;0,0438;0,6445;0,706
08:34:41:7490;0,3274;0,3517;0,6575;0,808
08:34:41:7530;0,4049;0,2879;0,6602;0,817
08:34:41:7590;0,4558;0,1597;0,6282;0,781
08:34:41:7630;0,5124;0,2118;0,6508;0,843
08:34:41:7680;0,6411;0,2334;0,6847;0,953
08:34:41:7740;0,6656;0,1761;0,6699;0,946
08:34:41:7790;0,5287;0,1915;0,6103;0,817
08:34:41:7840;0,4255;0,4349;0,6857;0,909
08:34:41:7890;0,3506;0,4012;0,7921;0,948
08:34:41:7940;0,4437;0,1522;0,7129;0,842
08:34:41:7990;0,5137;0,1614;0,6434;0,826
08:34:41:8040;0,6077;0,4877;0,5857;0,964
08:34:41:8090;0,6420;0,5061;0,6127;1,011
08:34:41:8140;0,5321;0,0847;0,6094;0,799
08:34:41:8190;0,4684;-0,0275;0,5863;0,736
08:34:41:8240;0,4349;0,2615;0,7564;0,901
08:34:41:8290;0,4012;0,3203;0,7687;0,916
08:34:41:8340;0,5433;0,2596;0,6653;0,886
08:34:41:8390;0,5814;0,2183;0,7143;0,934
08:34:41:8440;0,5742;0,3147;0,6506;0,911
08:34:41:8490;0,5638;0,2792;0,6437;0,888
08:34:41:8540;0,5981;0,1871;0,6546;0,893
08:34:41:8590;0,5523;0,2806;0,6804;0,909
08:34:41:8640;0,3840;0,4148;0,7948;0,969
08:34:41:8690;0,3699;0,2856;0,6960;0,830
08:34:41:8740;0,4982;0,1905;0,6799;0,852
08:34:41:8790;0,5561;0,0791;0,7264;0,905
08:34:41:8840;0,5562;0,3592;0,6232;0,898
08:34:41:8890;0,5918;0,4582;0,6166;0,959
08:34:41:8940;0,5547;0,1987;0,7583;0,948
08:34:41:8990;0,5053;-0,0464;0,6867;0,840
08:34:41:9040;0,5314;0,2058;0,7019;0,892
08:34:41:9090;0,5710;0,4703;0,8209;1,096
08:34:41:9150;0,5699;0,2038;0,8149;1,003
08:34:41:9200;0,5791;0,0079;0,7442;0,929
08:34:41:9240;0,6205;0,2270;0,7641;0,998
08:34:41:9300;0,6415;0,3950;0,7805;1,074
08:34:41:9350;0,6056;0,2162;0,8032;1,017
08:34:41:9400;0,5813;0,0746;0,6930;0,894
08:34:41:9450;0,5902;0,2377;0,6420;0,891
08:34:41:9500;0,5309;0,3563;0,6944;0,934
08:34:41:9550;0,4986;0,2270;0,7079;0,884
08:34:41:9600;0,4719;0,1678;0,6852;0,837
08:34:41:9650;0,4801;0,2043;0,6882;0,852
08:34:41:9700;0,5112;0,2627;0,6719;0,873
08:34:41:9750;0,5402;0,3069;0,5990;0,851
08:34:41:9800;0,5055;0,3016;0,6669;0,879
08:34:41:9850;0,5023;0,1319;0,7928;0,936
08:34:41:9900;0,5419;0,0998;0,8289;0,983
08:34:41:9960;0,6142;0,2578;0,7609;0,999
08:34:42:0000;0,6398;0,2255;0,7276;0,982
08:34:42:0060;0,6115;0,1391;0,7085;0,933
08:34:42:0110;0,5996;0,1683;0,7628;0,972
08:34:42:0160;0,5697;0,2612;0,8355;1,033
08:34:42:0200;0,5275;0,1323;0,7826;0,941
08:34:42:0260;0,5286;0,1080;0,7727;0,930
08:34:42:0310;0,5441;0,3568;0,8005;1,022
08:34:42:0360;0,5630;0,3595;0,7233;0,974
08:34:42:0410;0,6036;0,0585;0,6876;0,902
08:34:42:0460;0,5637;0,0851;0,6938;0,884
08:34:42:0510;0,5284;0,3510;0,7594;0,980
08:34:42:0560;0,4645;0,3516;0,7768;0,962
08:34:42:0610;0,4612;0,1505;0,6241;0,778
08:34:42:0660;0,5130;0,1575;0,6913;0,863
08:34:42:0710;0,5292;0,3113;0,8406;1,031
08:34:42:0760;0,5658;0,3164;0,7616;0,989
08:34:42:0810;0,6329;0,2498;0,6861;0,953
08:34:42:0870;0,5804;0,2406;0,6941;0,924
08:34:42:0910;0,5429;0,2917;0,6694;0,899
08:34:42:0960;0,5527;0,2462;0,7088;0,920
08:34:42:1010;0,4782;0,1329;0,7455;0,884
08:34:42:1060;0,4302;0,1245;0,6878;0,809
08:34:42:1110;0,4454;0,2755;0,7141;0,876
08:34:42:1160;0,5445;0,3970;0,6459;0,923
08:34:42:1220;0,5343;0,3403;0,5865;0,852
08:34:42:1280;0,4180;0,1012;0,6320;0,753
08:34:42:1350;0,4235;0,2350;0,5784;0,744
08:34:42:1410;0,5012;0,4103;0,6635;0,918
08:34:42:1450;0,4678;0,3780;0,6997;0,914
08:34:42:1490;0,4292;0,1554;0,5967;0,739
08:34:42:1530;0,4431;0,2590;0,6533;0,821
08:34:42:1570;0,4229;0,4238;0,7432;0,947
08:34:42:1620;0,4478;0,3072;0,6431;0,832
08:34:42:1670;0,5481;0,2338;0,5595;0,804
08:34:42:1740;0,5740;0,2722;0,6551;0,900
08:34:42:1780;0,4652;0,2869;0,6910;0,871
08:34:42:1820;0,3840;0,1679;0,6829;0,791
08:34:42:1870;0,4029;0,1834;0,7065;0,824
08:34:42:1920;0,4503;0,3050;0,7421;0,911
08:34:42:1970;0,4842;0,3156;0,7434;0,932
08:34:42:2020;0,5619;0,1936;0,7359;0,934
08:34:42:2070;0,5434;0,1974;0,7206;0,912
08:34:42:2120;0,4639;0,2587;0,6999;0,868
08:34:42:2170;0,4566;0,2880;0,6899;0,866
08:34:42:2230;0,4828;0,1828;0,7804;0,925
08:34:42:2270;0,4367;0,1296;0,8153;0,924
08:34:42:2320;0,4578;0,2448;0,6594;0,829
08:34:42:2380;0,5765;0,3863;0,6662;0,951
08:34:42:2420;0,5814;0,3490;0,7879;1,029
08:34:42:2470;0,5180;0,0509;0,7311;0,884
08:34:42:2520;0,4641;0,0601;0,7083;0,837
08:34:42:2580;0,4600;0,3953;0,7708;0,973
08:34:42:2620;0,5104;0,3806;0,7799;0,998
08:34:42:2680;0,5592;0,0813;0,7564;0,931
08:34:42:2730;0,5435;0,0311;0,7769;0,936
08:34:42:2780;0,4894;0,3964;0,8392;1,041
08:34:42:2830;0,5256;0,3884;0,7582;0,991
08:34:42:2870;0,5893;0,0619;0,6839;0,891
08:34:42:2930;0,5415;0,0824;0,7837;0,944
08:34:42:2980;0,4369;0,3480;0,8755;1,031
08:34:42:3030;0,5110;0,2503;0,8358;1,001
08:34:42:3080;0,6025;-0,0044;0,8471;1,026
08:34:42:3130;0,5541;0,1575;0,8350;1,003
08:34:42:3190;0,5548;0,3941;0,7416;0,997
08:34:42:3240;0,6082;0,2470;0,7335;0,972
08:34:42:3280;0,5637;0,0623;0,6888;0,878
08:34:42:3330;0,5067;0,1953;0,6239;0,815
08:34:42:3380;0,4244;0,3792;0,7140;0,905
08:34:42:3430;0,4588;0,1796;0,7492;0,886
08:34:42:3480;0,4529;0,1593;0,7192;0,854
08:34:42:3530;0,3991;0,2637;0,7099;0,847
08:34:42:3580;0,4149;0,3888;0,7680;0,948
08:34:42:3630;0,5583;0,2626;0,8237;1,018
08:34:42:3680;0,6084;0,1023;0,8062;1,002
08:34:42:3750;0,5662;0,1429;0,7190;0,913
08:34:42:3790;0,5149;0,2486;0,7668;0,946
08:34:42:3840;0,5282;0,2883;0,8762;1,053
08:34:42:3890;0,5593;0,0825;0,7658;0,939
08:34:42:3940;0,5709;0,1594;0,6965;0,902
08:34:42:3990;0,5297;0,3547;0,8081;1,020
08:34:42:4040;0,5107;0,2928;0,7548;0,947
08:34:42:4090;0,4705;0,0253;0,7164;0,845
08:34:42:4140;0,4539;-0,0356;0,7211;0,840
08:34:42:4190;0,4678;0,2829;0,7970;0,957
08:34:42:4240;0,4746;0,3190;0,8320;1,000
08:34:42:4290;0,5093;0,2017;0,7716;0,935
08:34:42:4340;0,5391;0,2523;0,7823;0,972
08:34:42:4390;0,5443;0,3546;0,8382;1,051
08:34:42:4440;0,5851;0,3141;0,7855;1,018
08:34:42:4490;0,5978;0,1900;0,7594;0,972
08:34:42:4540;0,5901;0,2809;0,6690;0,923
08:34:42:4590;0,5158;0,3193;0,7211;0,932
08:34:42:4640;0,4445;0,2258;0,7044;0,853
08:34:42:4690;0,4526;0,1830;0,5997;0,762
08:34:42:4740;0,4641;0,2236;0,5982;0,778
08:34:42:4790;0,4272;0,2032;0,5997;0,753
08:34:42:4840;0,4637;0,2934;0,5154;0,742
08:34:42:4890;0,4929;0,3189;0,6203;0,843
08:34:42:4940;0,4740;0,1363;0,6268;0,785
08:34:42:5010;0,4553;-0,0696;0,6359;0,771
08:34:42:5040;0,5457;0,1615;0,7057;0,894
08:34:42:5090;0,5841;0,5188;0,6796;1,026
08:34:42:5150;0,5431;0,3696;0,6702;0,928
08:34:42:5200;0,5016;0,1083;0,6845;0,843
08:34:42:5250;0,4856;0,1712;0,5937;0,773
08:34:42:5290;0,4799;0,3051;0,6130;0,826
08:34:42:5350;0,4528;0,3267;0,6288;0,831
08:34:42:5400;0,4922;0,2229;0,5524;0,760
08:34:42:5450;0,5112;0,1833;0,5319;0,747
08:34:42:5500;0,3685;0,1845;0,5608;0,685
08:34:42:5550;0,3389;0,2622;0,5416;0,682
08:34:42:5600;0,3161;0,3846;0,6097;0,781
08:34:42:5650;0,3848;0,1859;0,6706;0,785
08:34:42:5700;0,3958;0,0361;0,7117;0,804
08:34:42:5750;0,4143;0,0303;0,7716;0,865
08:34:42:5800;0,5169;0,2310;0,8015;0,971
08:34:42:5860;0,6506;0,2453;0,8260;1,067
08:34:42:5900;0,6747;0,0755;0,7878;1,026
08:34:42:5950;0,6348;0,1218;0,7450;0,973
08:34:42:6010;0,5120;0,2043;0,8320;0,987
08:34:42:6050;0,5345;0,2687;0,7983;0,987
08:34:42:6100;0,5936;0,2254;0,7106;0,940
08:34:42:6150;0,5276;0,1004;0,6669;0,843
08:34:42:6200;0,4222;0,0407;0,6962;0,803
08:34:42:6250;0,3738;0,2020;0,6809;0,793
08:34:42:6300;0,4113;0,2290;0,7026;0,836
08:34:42:6350;0,4175;0,1368;0,7276;0,839
08:34:42:6410;0,4336;0,1122;0,7814;0,890
08:34:42:6460;0,4542;0,2990;0,7978;0,956
08:34:42:6510;0,4839;0,2139;0,7772;0,930
08:34:42:6560;0,5540;0,0348;0,8031;0,963
08:34:42:6600;0,6180;0,0915;0,8155;1,014
08:34:42:6650;0,6924;0,3810;0,7624;1,086
08:34:42:6700;0,6685;0,3598;0,8135;1,101
08:34:42:6750;0,5879;-0,0243;0,8198;0,995
08:34:42:6800;0,5468;0,0186;0,8736;1,018
08:34:42:6850;0,4940;0,3633;0,8808;1,065
08:34:42:6900;0,5523;0,3884;0,8647;1,088
08:34:42:6950;0,5371;0,2259;0,8421;1,013
08:34:42:7010;0,5762;0,0397;0,7620;0,943
08:34:42:7060;0,5775;0,1353;0,7713;0,960
08:34:42:7110;0,5777;0,2230;0,8319;1,026
08:34:42:7160;0,5252;0,3011;0,7834;0,980
08:34:42:7210;0,4863;0,3659;0,6964;0,915
08:34:42:7270;0,5063;0,3191;0,6778;0,894
08:34:42:7320;0,5438;0,1287;0,7353;0,911
08:34:42:7370;0,5021;0,2145;0,7831;0,944
08:34:42:7420;0,4415;0,3626;0,8407;1,008
08:34:42:7470;0,4821;0,2914;0,7989;0,968
08:34:42:7520;0,5910;0,1890;0,7823;0,986
08:34:42:7570;0,5917;0,2759;0,8345;1,048
08:34:42:7620;0,5721;0,3833;0,8359;1,073
08:34:42:7670;0,6588;0,2452;0,8595;1,098
08:34:42:7720;0,6794;0,0736;0,8938;1,112
08:34:42:7770;0,6306;0,1759;0,8017;1,022
08:34:42:7820;0,5492;0,4353;0,7688;1,031
08:34:42:7870;0,5451;0,4366;0,8340;1,079
08:34:42:7920;0,5043;0,1965;0,8579;1,004
08:34:42:7970;0,5218;-0,0101;0,7663;0,914
08:34:42:8020;0,5417;0,2837;0,7908;0,989
08:34:42:8080;0,5078;0,5689;0,7327;1,050
08:34:42:8130;0,4540;0,3728;0,5965;0,828
08:34:42:8180;0,4800;0,0767;0,6520;0,800
08:34:42:8230;0,5202;0,0977;0,6811;0,849
08:34:42:8280;0,4903;0,2717;0,6784;0,869
08:34:42:8330;0,4655;0,3127;0,6124;0,820
08:34:42:8380;0,4551;0,1681;0,5894;0,751
08:34:42:8430;0,4038;0,0800;0,6376;0,747
08:34:42:8480;0,3652;0,2978;0,6327;0,781
08:34:42:8530;0,4721;0,3931;0,5315;0,803
08:34:42:8580;0,5691;0,2444;0,5094;0,788
08:34:42:8630;0,4520;-0,0233;0,6416;0,772
08:34:42:8680;0,2794;0,0460;0,6628;0,711
08:34:42:8730;0,3403;0,2005;0,6487;0,750
