time;gFx;gFy;gFz;TgF
22:41:41:9690;-0,0168;0,2158;1,0146;1,037
22:41:41:9740;-0,0651;0,1784;1,0477;1,065
22:41:42:0020;-0,1638;0,1347;1,0101;1,034
22:41:42:0060;-0,1050;0,1708;0,9705;0,992
22:41:42:0090;-0,0599;0,1209;0,9778;0,987
22:41:42:0130;-0,0715;0,1452;0,9678;0,982
22:41:42:0160;-0,0364;0,1613;0,9436;0,958
22:41:42:0190;-0,1651;0,1076;0,8787;0,903
22:41:42:0210;-0,1108;0,1849;0,9224;0,949
22:41:42:0240;-0,0725;0,1391;0,9446;0,958
22:41:42:0280;-0,0731;0,0868;0,8737;0,881
22:41:42:0310;-0,0188;0,1664;0,9624;0,976
22:41:42:0330;-0,0890;0,1546;1,0084;1,025
22:41:42:0350;-0,0670;0,0792;0,9895;0,995
22:41:42:0420;-0,0400;0,1646;0,9899;1,004
22:41:42:0460;-0,0442;0,0790;1,0569;1,060
22:41:42:0500;-0,0395;0,1533;1,1061;1,117
22:41:42:0550;-0,0107;0,1272;1,1097;1,116
22:41:42:0600;-0,1156;0,1087;1,0367;1,049
22:41:42:0680;-0,0540;0,1330;0,9982;1,008
22:41:42:0730;0,0286;0,1701;1,0532;1,066
22:41:42:0770;-0,0407;0,0741;1,0041;1,007
22:41:42:0810;-0,1062;0,1114;1,0937;1,105
22:41:42:1030;-0,0997;0,1311;1,1048;1,117
22:41:42:1100;-0,0500;0,1236;1,0811;1,089
22:41:42:1130;-0,0440;0,0774;0,9019;0,906
22:41:42:1170;-0,0679;0,1127;0,9444;0,954
22:41:42:1200;-0,0497;0,1544;0,9646;0,978
22:41:42:1220;-0,1269;0,1397;1,0339;1,052
22:41:42:1240;-0,1298;0,0389;1,0080;1,018
22:41:42:1290;-0,1260;0,0371;0,9274;0,937
22:41:42:1310;0,0597;0,1340;1,0077;1,016
22:41:42:1330;-0,0149;0,0278;1,1142;1,113
22:41:42:1350;-0,0799;0,1306;1,0433;1,055
22:41:42:1460;-0,0750;0,0858;0,9129;0,920
22:41:42:1500;-0,0397;0,1617;0,9090;0,924
22:41:42:1530;-0,1279;0,0968;1,0166;1,030
22:41:42:1560;-0,0105;0,0797;1,0936;1,095
22:41:42:1620;-0,1070;0,0527;1,0225;1,030
22:41:42:1690;-0,0791;0,1804;0,9371;0,958
22:41:42:1730;-0,0838;0,0229;1,0115;1,015
22:41:42:1760;-0,0163;0,1788;0,9964;1,012
22:41:42:1820;-0,0652;0,0947;0,9851;0,992
22:41:42:1880;-0,0934;0,1021;1,0297;1,039
22:41:42:1920;0,0028;0,1140;1,0998;1,104
22:41:42:2250;-0,1123;0,0849;0,9290;0,940
22:41:42:2310;-0,0777;0,1282;0,8899;0,903
22:41:42:2330;-0,0273;0,0954;0,9327;0,937
22:41:42:2360;-0,0539;0,0398;1,1233;1,124
22:41:42:2390;-0,0621;0,1143;1,0413;1,049
22:41:42:2420;-0,0380;0,0965;1,0047;1,009
22:41:42:2450;-0,0209;0,1077;1,0190;1,024
22:41:42:2490;-0,0552;0,0826;1,1152;1,119
22:41:42:2530;-0,0682;0,1303;1,0195;1,030
22:41:42:2570;-0,0576;0,1281;1,0183;1,028
22:41:42:2590;-0,0427;0,1165;0,9633;0,971
22:41:42:2620;-0,1024;0,0679;0,9876;0,996
22:41:42:2640;0,0065;0,1489;1,1104;1,119
22:41:42:2670;-0,0430;0,1214;1,0656;1,073
22:41:42:2690;-0,0630;0,1061;0,9189;0,927
22:41:42:2710;-0,0606;0,1198;0,8236;0,835
22:41:42:2770;-0,0004;0,1143;0,9858;0,991
22:41:42:3010;-0,0954;0,0408;1,1356;1,140
22:41:42:3040;0,0190;0,0880;1,0550;1,057
22:41:42:3070;-0,0013;0,0725;0,8398;0,841
22:41:42:3110;-0,0880;0,0619;0,8164;0,824
22:41:42:3130;-0,0361;0,0764;0,9149;0,918
22:41:42:3150;-0,0325;0,0728;1,1493;1,151
22:41:42:3180;-0,0097;0,1630;1,2302;1,240
22:41:42:3200;-0,0494;0,1782;1,0643;1,080
22:41:42:3230;0,0534;0,1226;0,8961;0,904
22:41:42:3290;-0,0500;0,1793;0,9499;0,968
22:41:42:3340;-0,0419;0,1056;0,9783;0,984
22:41:42:3370;0,0141;0,0370;1,1262;1,125
22:41:42:3420;-0,0281;0,0669;1,0959;1,097
22:41:42:3480;-0,0439;0,0908;0,9812;0,986
22:41:42:3520;-0,0535;0,0727;0,8726;0,877
22:41:42:3580;0,0161;0,1623;1,0020;1,014
22:41:42:3680;-0,0973;0,1063;1,1668;1,176
22:41:42:3760;-0,0183;0,1188;1,1686;1,173
22:41:42:3800;-0,0414;0,1757;1,0574;1,072
22:41:42:3830;0,0246;0,1059;0,8976;0,902
22:41:42:3890;-0,0681;0,0692;0,9230;0,928
22:41:42:3940;-0,0174;0,0699;1,0585;1,059
22:41:42:3990;-0,0086;0,0623;1,1331;1,133
22:41:42:4030;-0,0240;0,0743;0,9348;0,937
22:41:42:4070;0,0038;0,1450;0,9120;0,922
22:41:42:4100;-0,0030;0,0853;0,8116;0,815
22:41:42:4140;0,0086;0,1331;0,9908;0,998
22:41:42:4180;-0,0419;0,1077;1,0681;1,074
22:41:42:4250;0,0654;0,1144;1,0951;1,100
22:41:42:4290;-0,0232;0,0912;0,9326;0,936
22:41:42:4330;0,0489;0,1215;0,9461;0,953
22:41:42:4420;-0,0436;0,0817;0,9450;0,949
22:41:42:4470;0,0152;0,1179;0,9985;1,004
22:41:42:4500;-0,0089;0,1056;1,0438;1,048
22:41:42:4530;-0,0115;0,0690;1,0510;1,052
22:41:42:4850;0,0552;0,0544;1,1555;1,155
22:41:42:4900;-0,0087;0,1254;1,1019;1,108
22:41:42:4950;0,0238;0,1469;1,0332;1,042
22:41:42:5020;0,0305;0,1304;1,0112;1,018
22:41:42:5040;0,0472;0,0790;1,0936;1,095
22:41:42:5080;0,0056;0,1018;1,2175;1,220
22:41:42:5120;-0,0458;0,0701;1,0701;1,072
22:41:42:5170;0,0256;0,1406;0,9824;0,991
22:41:42:5200;-0,0126;0,1516;0,9728;0,984
22:41:42:5230;0,0336;0,0983;1,0708;1,074
22:41:42:5250;0,0623;0,0831;1,0450;1,047
22:41:42:5280;0,0476;0,0704;0,9643;0,965
22:41:42:5310;-0,0182;0,1040;0,9686;0,973
22:41:42:5340;-0,0298;0,1256;1,0432;1,050
22:41:42:5370;0,0275;0,0940;0,9967;0,999
22:41:42:5390;0,0158;0,0858;0,8949;0,897
22:41:42:5410;0,0091;0,0911;0,9090;0,912
22:41:42:5430;0,0430;0,0983;1,0288;1,032
22:41:42:5520;-0,0139;0,1165;1,0011;1,007
22:41:42:5550;-0,0362;0,0761;0,9415;0,944
22:41:42:5590;0,0107;0,1070;0,9106;0,915
22:41:42:5640;0,0738;0,0499;0,9166;0,917
22:41:42:5920;0,0337;0,0811;0,8826;0,885
22:41:42:5950;0,0140;0,1007;0,9647;0,968
22:41:42:6050;0,0409;0,1504;1,0454;1,055
22:41:42:6090;0,0369;0,1049;1,0297;1,033
22:41:42:6110;0,0322;0,0943;0,9483;0,951
22:41:42:6200;0,0320;0,0862;0,9309;0,933
22:41:42:6230;0,0826;0,1319;1,0044;1,013
22:41:42:6260;0,0012;0,1024;1,0852;1,088
22:41:42:6280;0,0337;0,0789;1,0560;1,057
22:41:42:6310;0,0653;-0,0201;1,0694;1,068
22:41:42:6340;0,0897;0,1078;1,1504;1,156
22:41:42:6370;-0,0474;0,0720;1,1334;1,136
22:41:42:6390;-0,0369;0,1141;1,0479;1,054
22:41:42:6410;0,0475;0,1569;1,0337;1,045
22:41:42:6430;0,0185;0,0991;1,0686;1,071
22:41:42:6450;0,0880;0,1511;1,0852;1,096
22:41:42:6570;0,0240;0,1760;1,0012;1,015
22:41:42:6610;0,0968;0,1456;0,9215;0,935
22:41:42:6650;-0,0391;0,1986;0,9163;0,939
22:41:42:6690;0,0358;0,0965;0,8674;0,871
22:41:42:6710;0,1183;0,0437;0,9042;0,908
22:41:42:6970;0,0252;0,0410;0,9682;0,967
22:41:42:7030;0,0299;0,0967;1,0029;1,006
22:41:42:7100;-0,0272;0,0237;1,0187;1,018
22:41:42:7120;0,0601;0,0447;0,9928;0,993
22:41:42:7190;0,1158;0,0651;1,0324;1,037
22:41:42:7220;0,0099;0,1060;0,9949;0,999
22:41:42:7250;0,1018;0,1984;0,9994;1,021
22:41:42:7270;-0,0259;0,1771;1,0073;1,023
22:41:42:7300;0,0496;0,1934;1,0550;1,072
22:41:42:7350;0,0629;0,2273;1,0843;1,108
22:41:42:7370;0,0370;0,1413;0,9177;0,927
22:41:42:7410;0,1384;0,1517;0,7890;0,811
22:41:42:7470;0,0309;0,0619;0,7494;0,750
22:41:42:7530;0,0020;0,0817;0,7800;0,783
22:41:42:7580;0,1000;-0,0299;1,0915;1,092
22:41:42:7630;0,0709;-0,0352;1,3328;1,332
22:41:42:7680;-0,0176;-0,1049;1,2899;1,292
22:41:42:7710;-0,0353;-0,0295;1,1482;1,147
22:41:42:7750;0,0570;-0,0483;1,3734;1,372
22:41:42:7780;-0,0100;0,0209;1,3525;1,351
22:41:42:7800;-0,0761;0,0916;1,2571;1,262
22:41:42:7830;0,0014;0,2626;1,2503;1,277
22:41:42:7850;0,0107;0,3610;1,3230;1,371
22:41:42:8120;-0,1297;0,3846;1,2047;1,273
22:41:42:8240;0,0179;0,3767;1,0173;1,085
22:41:42:8330;0,1251;0,1570;0,9529;0,970
22:41:42:8470;-0,0367;0,1454;0,8941;0,906
22:41:42:8510;0,0243;0,0214;0,7965;0,795
22:41:42:8550;-0,0164;0,0882;0,8559;0,859
22:41:42:8580;-0,1361;-0,0592;1,1292;1,139
22:41:42:8610;-0,0138;-0,1147;1,1810;1,184
22:41:42:8640;0,0152;-0,0893;1,0270;1,028
22:41:42:8690;0,0847;0,0456;0,9740;0,975
22:41:42:8720;0,0027;0,0922;1,0200;1,022
22:41:42:8750;0,1036;0,1953;1,0409;1,061
22:41:42:8780;0,1219;0,2841;1,0847;1,125
22:41:42:8820;0,0316;0,3453;1,1173;1,169
22:41:42:8890;-0,0404;0,3046;1,0763;1,120
22:41:42:8910;0,0009;0,2761;0,8318;0,876
22:41:42:8930;-0,0387;0,1333;0,7755;0,788
22:41:42:9370;-0,1511;0,0769;0,9528;0,969
22:41:42:9400;0,0129;-0,1250;1,3220;1,325
22:41:42:9420;-0,1191;-0,0484;0,6948;0,707
22:41:42:9450;-0,1191;-0,0484;0,6948;0,707
22:41:42:9490;-0,1191;-0,0484;0,6948;0,707
22:41:42:9610;-0,1191;-0,0484;0,6948;0,707
22:41:42:9640;-0,1191;-0,0484;0,6948;0,707
22:41:42:9660;-0,1191;-0,0484;0,6948;0,707
22:41:42:9680;-0,1191;-0,0484;0,6948;0,707
22:41:42:9710;-0,1191;-0,0484;0,6948;0,707
22:41:42:9750;-0,1191;-0,0484;0,6948;0,707
22:41:42:9770;0,0101;-0,0158;0,7938;0,791
22:41:42:9790;0,1072;-0,0674;1,3874;1,389
22:41:42:9820;-0,1619;-0,0300;1,9988;2,005
22:41:42:9850;0,0029;0,1112;1,5791;1,581
22:41:42:9880;0,0871;0,1815;1,1987;1,213
22:41:42:9900;-0,1193;0,2597;1,0495;1,089
22:41:42:9920;-0,0450;0,2732;1,5841;1,608
22:41:42:9940;-0,0663;0,2997;1,6873;1,715
22:41:42:9960;-0,1127;0,2489;1,2847;1,314
22:41:42:9980;-0,0545;0,1702;1,0357;1,051
22:41:43:0000;0,0819;0,1319;1,0651;1,073
22:41:43:0030;0,0876;0,0292;1,1392;1,139
22:41:43:0050;-0,0301;-0,1202;0,8071;0,814
22:41:43:0080;0,0943;0,1293;0,7554;0,769
22:41:43:0100;0,0177;-0,1056;0,7757;0,779
22:41:43:0150;-0,0817;0,1241;0,8450;0,859
22:41:43:0180;-0,0179;0,0580;0,9955;0,996
22:41:43:0200;0,0534;0,1482;1,0824;1,092
22:41:43:0260;-0,0341;0,1574;0,9362;0,950
22:41:43:0340;0,0202;0,2102;0,8117;0,838
22:41:43:0400;0,1280;0,1830;0,7760;0,804
22:41:43:0430;0,1271;0,2026;0,8285;0,859
22:41:43:0450;0,0403;0,1150;0,7411;0,749
22:41:43:0490;0,0544;0,0903;0,7017;0,707
22:41:43:0550;-0,0389;0,0371;0,6405;0,642
22:41:43:0600;-0,0620;-0,0302;0,5971;0,601
22:41:43:0650;-0,1331;-0,1165;0,6678;0,691
22:41:43:0690;-0,0832;0,0786;0,7501;0,760
22:41:43:0740;0,0042;0,1618;0,8562;0,870
22:41:43:0790;0,0223;0,2824;1,2939;1,323
22:41:43:0840;0,0955;0,1463;1,9313;1,936
22:41:43:0890;0,0774;0,1170;1,4913;1,495
22:41:43:0940;0,0526;0,0870;0,9261;0,929
22:41:43:0990;0,1251;0,0877;0,7860;0,796
22:41:43:1040;-0,0078;0,0051;1,0223;1,020
22:41:43:1090;-0,0904;0,0356;1,3281;1,331
22:41:43:1140;0,0248;0,1566;1,1742;1,183
22:41:43:1190;-0,0322;0,2136;1,0867;1,108
22:41:43:1240;0,0476;0,2116;1,0804;1,100
22:41:43:1300;0,1415;0,2109;0,9867;1,015
22:41:43:1340;0,1987;0,2185;1,1839;1,216
22:41:43:1400;0,0810;0,1131;1,3800;1,384
22:41:43:1450;0,0683;0,0737;1,1021;1,104
22:41:43:1500;0,0243;0,0251;0,8646;0,863
22:41:43:1550;-0,0748;0,0170;0,7706;0,774
22:41:43:1600;-0,0923;0,0595;0,9274;0,934
22:41:43:1650;-0,0479;0,0945;1,0560;1,061
22:41:43:1700;-0,0005;0,1124;1,0785;1,083
22:41:43:1750;0,0650;0,1666;1,1373;1,149
22:41:43:1800;0,1011;0,1378;1,0983;1,108
22:41:43:1850;0,0924;0,1582;1,0142;1,028
22:41:43:1910;0,0524;0,0896;1,1056;1,108
22:41:43:1960;0,0241;0,0535;1,1107;1,110
22:41:43:2010;-0,0149;0,0659;0,9751;0,976
22:41:43:2070;-0,0682;0,0949;0,8486;0,857
22:41:43:2110;-0,0723;0,0389;0,8279;0,832
22:41:43:2160;-0,0036;0,1044;0,9032;0,908
22:41:43:2200;0,0207;0,1655;1,0725;1,084
22:41:43:2260;0,1030;0,1789;1,1858;1,201
22:41:43:2310;0,1338;0,1754;1,0717;1,091
22:41:43:2360;0,0721;0,1115;0,8798;0,887
22:41:43:2410;0,0574;0,0542;0,8394;0,840
22:41:43:2460;-0,0469;0,0011;0,9848;0,985
22:41:43:2510;-0,0106;0,0024;1,0730;1,071
22:41:43:2560;-0,0363;0,0287;0,9464;0,946
22:41:43:2640;-0,0525;0,0969;0,8268;0,834
22:41:43:2670;0,0418;0,1267;0,9090;0,917
22:41:43:2730;0,0153;0,1033;1,1898;1,192
22:41:43:2770;0,1074;0,1193;1,2778;1,284
22:41:43:2810;0,1395;0,1213;1,0873;1,099
22:41:43:2870;0,0860;0,1259;0,9070;0,917
22:41:43:2920;0,0334;0,0730;0,9412;0,942
22:41:43:2970;-0,0257;0,0340;1,0390;1,038
22:41:43:3020;-0,0667;0,0335;1,0248;1,027
22:41:43:3070;-0,0679;0,0921;0,9597;0,966
22:41:43:3120;-0,0638;0,0798;0,9541;0,959
22:41:43:3170;-0,0051;0,0839;0,9851;0,987
22:41:43:3220;0,0193;0,0862;1,0396;1,041
22:41:43:3270;0,0736;0,0706;1,1345;1,136
22:41:43:3360;0,0975;0,0538;1,1675;1,169
22:41:43:3400;0,0668;0,0397;1,0320;1,032
22:41:43:3440;-0,0066;0,0715;0,9632;0,964
22:41:43:3480;-0,0926;0,0675;0,9520;0,959
22:41:43:3520;-0,1107;0,0675;0,9080;0,918
22:41:43:3580;-0,0746;0,0989;0,8711;0,880
22:41:43:3620;-0,0311;0,1010;0,9645;0,969
22:41:43:3670;0,0361;0,1316;1,0358;1,043
22:41:43:3720;0,0814;0,1191;0,9922;1,000
22:41:43:3770;0,1116;0,1294;0,9286;0,941
22:41:43:3860;0,0341;0,1071;0,9508;0,955
22:41:43:3940;0,0483;0,1220;0,9776;0,984
22:41:43:3980;-0,0096;0,0896;1,0028;1,005
22:41:43:4080;-0,0833;0,0736;0,9166;0,923
22:41:43:4130;-0,0968;0,0634;0,8973;0,905
22:41:43:4160;-0,0324;0,1016;1,0026;1,007
22:41:43:4200;-0,0156;0,0746;1,1394;1,140
22:41:43:4240;0,0457;0,1194;1,1436;1,148
22:41:43:4280;0,1400;0,1357;1,0490;1,063
22:41:43:4320;0,1092;0,1525;1,0009;1,015
22:41:43:4360;-0,0020;0,1486;1,0328;1,042
22:41:43:4410;0,0592;0,1379;1,1232;1,131
22:41:43:4460;-0,0242;0,1012;1,0278;1,032
22:41:43:4500;-0,1126;0,1306;0,9884;1,004
22:41:43:4550;-0,0095;0,0662;0,9775;0,978
22:41:43:4600;-0,0273;0,0866;1,0056;1,009
22:41:43:4640;0,0106;0,0880;1,0394;1,041
22:41:43:4680;0,0780;0,1285;1,0799;1,087
22:41:43:4740;0,0743;0,1217;0,9790;0,986
22:41:43:4790;0,0369;0,1163;0,8894;0,896
22:41:43:4850;0,0241;0,1104;0,9434;0,948
22:41:43:4890;-0,0207;0,1036;1,0227;1,027
22:41:43:4940;-0,0688;0,0793;1,0231;1,028
22:41:43:4990;-0,0378;0,0840;0,9151;0,919
22:41:43:5130;0,0091;0,0961;0,8766;0,880
22:41:43:5190;-0,0182;0,0840;0,9164;0,919
22:41:43:5230;0,0575;0,0907;1,0732;1,076
22:41:43:5290;0,1089;0,1431;1,1698;1,180
22:41:43:5350;0,0293;0,1930;1,0335;1,050
22:41:43:5400;-0,0099;0,1783;0,8814;0,899
22:41:43:5440;0,0385;0,1451;0,8748;0,886
22:41:43:5500;-0,0330;0,1603;0,9928;1,006
22:41:43:5540;-0,0540;0,1079;1,0932;1,099
22:41:43:5600;0,0504;0,1054;1,0778;1,082
22:41:43:5640;0,0358;0,0941;0,9624;0,965
22:41:43:5680;0,0074;0,0949;0,8494;0,853
22:41:43:5700;0,0739;0,1335;0,9586;0,968
22:41:43:5740;0,1270;0,1616;1,1701;1,185
22:41:43:5770;0,0094;0,1274;1,0544;1,061
22:41:43:5790;0,0085;0,1716;0,8836;0,899
22:41:43:5830;-0,0154;0,1154;0,9173;0,924
22:41:43:5880;-0,0773;0,1019;1,1031;1,110
22:41:43:5930;-0,0392;0,0652;1,0842;1,086
22:41:43:5980;-0,0094;0,0711;0,9837;0,985
22:41:43:6030;0,0395;0,1278;1,0403;1,047
22:41:43:6080;0,0309;0,1308;1,1333;1,139
22:41:43:6130;0,0146;0,1730;1,0115;1,025
22:41:43:6180;0,0550;0,1603;1,0006;1,013
22:41:43:6230;-0,0297;0,1278;0,9727;0,981
22:41:43:6290;-0,0152;0,1500;1,0305;1,040
22:41:43:6340;-0,0119;0,0864;1,0573;1,059
22:41:43:6390;-0,0460;0,0404;0,9841;0,985
22:41:43:6440;0,0055;0,0622;0,8729;0,873
22:41:43:6490;0,0250;0,0927;0,9069;0,910
22:41:43:6540;0,0553;0,1189;1,1014;1,107
22:41:43:6590;0,0312;0,1111;1,0557;1,060
22:41:43:6640;0,0531;0,1050;0,8754;0,881
22:41:43:6690;0,0331;0,1737;0,8734;0,890
22:41:43:6740;-0,0079;0,1393;1,0801;1,088
22:41:43:6790;-0,0061;0,1041;1,0854;1,089
22:41:43:6840;0,0072;0,1381;0,9875;0,996
22:41:43:6890;-0,0144;0,1246;0,9517;0,959
22:41:43:6950;0,0307;0,1379;1,0122;1,020
22:41:43:7000;0,0460;0,1430;1,0133;1,022
22:41:43:7050;0,0256;0,1974;1,0362;1,054
22:41:43:7100;0,0530;0,2326;1,0385;1,064
22:41:43:7150;0,0780;0,1171;1,0224;1,029
22:41:43:7200;0,0025;0,0760;0,9225;0,924
22:41:43:7250;-0,0353;0,0951;0,9720;0,976
22:41:43:7300;0,0185;0,1384;1,0171;1,025
22:41:43:7350;-0,0283;0,0966;1,0057;1,010
22:41:43:7400;0,0024;0,1140;0,9627;0,968
22:41:43:7450;0,0411;0,1234;1,0176;1,024
22:41:43:7500;0,0694;0,1776;1,1199;1,134
22:41:43:7550;0,0355;0,2049;1,0772;1,096
22:41:43:7600;0,0567;0,1189;0,9355;0,942
22:41:43:7650;0,0493;0,1426;0,8814;0,892
22:41:43:7700;-0,0124;0,0918;1,0054;1,008
22:41:43:7750;-0,0535;0,0630;1,0270;1,030
22:41:43:7800;0,0224;0,1150;0,9627;0,968
22:41:43:7850;0,0080;0,1246;0,9123;0,919
22:41:43:7910;-0,0405;0,1498;1,0473;1,058
22:41:43:7960;0,0187;0,1669;1,1154;1,126
22:41:43:8010;0,0838;0,1633;0,9989;1,013
22:41:43:8060;0,0383;0,1754;0,9014;0,917
22:41:43:8110;0,0049;0,1845;1,0117;1,027
22:41:43:8160;0,0507;0,0999;1,1374;1,140
22:41:43:8210;0,0275;0,0702;1,0529;1,053
22:41:43:8260;-0,0334;0,1050;0,9188;0,925
22:41:43:8310;-0,0085;0,1437;0,9459;0,956
22:41:43:8360;0,0079;0,1416;1,0772;1,085
22:41:43:8410;-0,0025;0,1472;1,1588;1,167
22:41:43:8460;0,0193;0,1540;1,1369;1,146
22:41:43:8510;0,0612;0,1798;1,0363;1,051
22:41:43:8560;0,0678;0,1632;1,0222;1,035
22:41:43:8610;-0,0061;0,1867;1,0856;1,101
22:41:43:8660;-0,0172;0,1341;1,0680;1,075
22:41:43:8710;0,0078;0,1297;0,9990;1,006
22:41:43:8760;-0,0354;0,1116;0,9659;0,972
22:41:43:8810;-0,0265;0,1277;1,0272;1,035
22:41:43:8860;0,0182;0,1860;1,0648;1,080
22:41:43:8920;0,0216;0,1818;1,0560;1,070
22:41:43:8960;0,0192;0,2101;1,0402;1,060
22:41:43:9030;0,0569;0,1393;1,0543;1,063
22:41:43:9080;0,1012;0,1588;0,9831;0,998
22:41:43:9130;0,0298;0,1196;0,9453;0,951
22:41:43:9170;-0,0519;0,1337;0,9578;0,968
22:41:43:9220;0,0319;0,1294;1,0223;1,029
22:41:43:9280;-0,0074;0,0612;1,0559;1,056
22:41:43:9310;-0,0232;0,1925;1,0010;1,019
22:41:43:9370;-0,0011;0,1680;0,9936;1,007
22:41:43:9410;0,0693;0,2579;1,0170;1,050
22:41:43:9460;0,0544;0,1874;1,0479;1,064
22:41:43:9510;0,0662;0,1413;1,0182;1,028
22:41:43:9560;0,0755;0,1308;1,0065;1,015
22:41:43:9610;0,0450;0,1375;1,1093;1,116
22:41:43:9660;-0,0662;0,1559;1,0377;1,052
22:41:43:9710;-0,0414;0,1746;0,9594;0,976
22:41:43:9760;0,0316;0,1514;0,9367;0,948
22:41:43:9810;0,0192;0,1473;1,0038;1,013
22:41:43:9870;0,0309;0,1546;1,0727;1,082
22:41:43:9920;0,0882;0,2061;1,1795;1,198
22:41:43:9970;0,0469;0,1547;1,1129;1,122
22:41:44:0020;-0,0014;0,1224;1,0310;1,037
22:41:44:0070;0,0421;0,1334;1,0103;1,018
22:41:44:0120;0,0163;0,1832;1,0666;1,081
22:41:44:0170;-0,1104;0,1538;1,0403;1,058
22:41:44:0220;-0,0407;0,2497;1,0473;1,078
22:41:44:0280;-0,0190;0,1698;1,0505;1,064
22:41:44:0330;-0,0162;0,1310;1,1207;1,127
22:41:44:0380;0,0643;0,1844;1,0342;1,050
22:41:44:0430;0,0712;0,1812;0,9789;0,996
22:41:44:0480;0,0264;0,1784;1,0073;1,022
22:41:44:0530;-0,0115;0,1715;1,1266;1,139
22:41:44:0580;-0,0075;0,1195;1,0603;1,066
22:41:44:0630;-0,0065;0,1719;0,9492;0,964
22:41:44:0680;-0,0493;0,1564;0,9023;0,917
22:41:44:0730;-0,0330;0,1978;1,0692;1,088
22:41:44:0780;0,0445;0,2045;1,1593;1,176
22:41:44:0830;0,0270;0,1850;1,0911;1,105
22:41:44:0880;0,0590;0,1464;0,9426;0,953
22:41:44:0930;0,0861;0,1988;0,9417;0,964
22:41:44:0990;0,0581;0,1903;1,0957;1,112
22:41:44:1030;0,0083;0,1768;1,1796;1,191
22:41:44:1080;-0,0093;0,1365;0,9906;0,999
22:41:44:1130;-0,0433;0,1109;0,8787;0,886
22:41:44:1180;-0,0077;0,1843;0,9437;0,961
22:41:44:1230;-0,0089;0,1816;1,1244;1,138
22:41:44:1280;0,0270;0,2076;1,0867;1,105
22:41:44:1330;0,0226;0,1898;1,0129;1,029
22:41:44:1380;0,1097;0,1722;0,9848;1,003
22:41:44:1430;0,0361;0,1551;1,0255;1,036
22:41:44:1490;0,0245;0,1482;1,0160;1,025
22:41:44:1530;-0,0522;0,1944;0,9862;1,007
22:41:44:1590;0,0184;0,1983;0,9527;0,972
22:41:44:1640;-0,0957;0,1020;1,0269;1,037
22:41:44:1690;-0,0329;0,1936;0,9161;0,937
22:41:44:1740;0,0432;0,1452;1,0275;1,036
22:41:44:1790;0,0322;0,2159;1,0109;1,033
22:41:44:1840;0,0592;0,2223;1,0290;1,053
22:41:44:1890;-0,0080;0,1084;0,9745;0,979
22:41:44:1940;0,0800;0,1735;1,0564;1,071
22:41:44:1990;-0,0321;0,1772;1,0626;1,077
22:41:44:2040;-0,0590;0,1975;0,9594;0,982
22:41:44:2090;-0,0377;0,1563;0,9385;0,952
22:41:44:2140;-0,0155;0,1751;0,9075;0,924
22:41:44:2190;-0,0015;0,1578;1,0460;1,057
22:41:44:2240;0,0555;0,1542;1,0308;1,041
22:41:44:2290;-0,0167;0,2074;1,0114;1,032
22:41:44:2340;0,0963;0,2268;1,0412;1,067
22:41:44:2400;-0,0113;0,2013;1,0586;1,077
22:41:44:2440;0,0501;0,2012;0,9938;1,013
22:41:44:2490;-0,0188;0,1417;0,9175;0,928
22:41:44:2560;-0,0258;0,1251;0,9819;0,989
22:41:44:2600;0,0486;0,1997;1,1098;1,127
22:41:44:2640;-0,0730;0,1637;1,0085;1,025
22:41:44:2700;0,0570;0,1634;0,9156;0,930
22:41:44:2740;0,0186;0,1820;0,9188;0,936
22:41:44:2790;-0,0194;0,1825;0,9905;1,007
22:41:44:2840;0,0254;0,2154;1,0705;1,091
22:41:44:2890;-0,0195;0,1911;1,0103;1,028
22:41:44:2940;-0,0212;0,1624;0,9803;0,993
22:41:44:2990;-0,0477;0,1398;0,9583;0,969
22:41:44:3040;-0,0472;0,1930;1,0285;1,047
22:41:44:3100;-0,0295;0,1936;0,9905;1,009
22:41:44:3140;0,0033;0,1534;0,8581;0,871
22:41:44:3200;0,0154;0,2159;0,8516;0,878
22:41:44:3250;0,0565;0,1280;1,0578;1,064
22:41:44:3300;-0,0099;0,1369;1,1209;1,128
22:41:44:3350;-0,0036;0,2404;0,9925;1,021
22:41:44:3400;0,0177;0,2118;0,8878;0,912
22:41:44:3450;0,0405;0,1607;0,9117;0,925
22:41:44:3500;-0,0123;0,1608;1,0554;1,067
22:41:44:3550;-0,0079;0,1161;0,9549;0,961
22:41:44:3600;-0,0126;0,2416;1,0081;1,036
22:41:44:3650;-0,0430;0,2201;1,1322;1,154
22:41:44:3700;0,0836;0,1699;1,0668;1,081
22:41:44:3760;0,0425;0,1660;0,9209;0,935
22:41:44:3810;0,0664;0,2096;0,9519;0,975
22:41:44:3850;0,0303;0,1970;1,1289;1,145
22:41:44:3910;-0,0372;0,1514;1,1062;1,116
22:41:44:3960;0,0025;0,1782;1,0768;1,090
22:41:44:4010;-0,0384;0,1611;1,0587;1,071
22:41:44:4050;0,0537;0,1620;1,0947;1,106
22:41:44:4100;0,0131;0,2206;0,9840;1,008
22:41:44:4150;-0,0344;0,2419;0,9774;1,008
22:41:44:4210;0,0358;0,2369;0,9605;0,989
22:41:44:4250;0,0272;0,1425;1,0160;1,024
22:41:44:4310;-0,0022;0,1738;1,0306;1,044
